UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
SP,2008,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,2
SP,2008,2016,Baixada,INEXISTENTE DE FATO,18
SP,2008,2016,Baixada,BAIXA DE PRODUTOR RURAL,750
SP,2008,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5533
SP,2008,2017,Baixada,INCORPORACAO,88
SP,2008,2017,Baixada,CISAO TOTAL,2
SP,2008,2017,Baixada,ENCERRAMENTO DA FALENCIA,2
SP,2008,2017,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
SP,2008,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,1
SP,2008,2017,Baixada,INEXISTENTE DE FATO,15
SP,2008,2017,Baixada,BAIXA DE PRODUTOR RURAL,702
SP,2008,2017,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2008,2017,Baixada,REGISTRO CANCELADO,1
SP,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5551
SP,2008,2018,Baixada,INCORPORACAO,72
SP,2008,2018,Baixada,CISAO TOTAL,2
SP,2008,2018,Baixada,ENCERRAMENTO DA FALENCIA,2
SP,2008,2018,Baixada,ENCERRAMENTO DA LIQUIDACAO,2
SP,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,1
SP,2008,2018,Baixada,INEXISTENTE DE FATO,25
SP,2008,2018,Baixada,BAIXA DE PRODUTOR RURAL,753
SP,2008,2018,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2008,2018,Baixada,REGISTRO CANCELADO,284
SP,2008,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5241
SP,2008,2019,Baixada,INCORPORACAO,61
SP,2008,2019,Baixada,CISAO TOTAL,1
SP,2008,2019,Baixada,ENCERRAMENTO DA FALENCIA,1
SP,2008,2019,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
SP,2008,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,2
SP,2008,2019,Baixada,INEXISTENTE DE FATO,81
SP,2008,2019,Baixada,BAIXA DE PRODUTOR RURAL,609
SP,2008,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2014
SP,2008,2020,Baixada,INCORPORACAO,19
SP,2008,2020,Baixada,ENCERRAMENTO DA FALENCIA,1
SP,2008,2020,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
SP,2008,2020,Baixada,INEXISTENTE DE FATO,3
SP,2008,2020,Baixada,BAIXA DE PRODUTOR RURAL,258
TO,2008,Não se aplica,Ativa,NÃO INFORMADO,1000
TO,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1327
TO,2008,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
TO,2008,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,2
TO,2008,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,9
TO,2008,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,3
TO,2008,2006,Baixada,INCORPORACAO,2
TO,2008,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8557
TO,2008,2008,Baixada,INCORPORACAO,3
TO,2008,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),10
TO,2008,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,29
TO,2008,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),25
TO,2008,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,51
TO,2008,2010,Baixada,INCORPORACAO,1
TO,2008,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),18
TO,2008,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,39
TO,2008,2011,Baixada,INCORPORACAO,1
TO,2008,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),13
TO,2008,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,26
TO,2008,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),16
TO,2008,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,32
TO,2008,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),19
TO,2008,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,30
TO,2008,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),18
TO,2008,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,67
TO,2008,2015,Baixada,INCORPORACAO,1
TO,2008,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
TO,2008,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,75
TO,2008,2016,Baixada,INEXISTENTE DE FATO,1
TO,2008,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,80
TO,2008,2017,Baixada,INCORPORACAO,2
TO,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,82
TO,2008,2018,Baixada,INEXISTENTE DE FATO,1
TO,2008,2018,Baixada,REGISTRO CANCELADO,2
TO,2008,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,108
TO,2008,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,60
TO,2008,2020,Baixada,INCORPORACAO,2
AC,2009,Não se aplica,Ativa,NÃO INFORMADO,644
AC,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,655
AC,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
AC,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
AC,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,3
AC,2009,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
AC,2009,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
AC,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
AC,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,19
AC,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AC,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
AC,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AC,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,14
AC,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AC,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8
AC,2009,2013,Baixada,INCORPORACAO,1
AC,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AC,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,10
AC,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AC,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,16
AC,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,27
AC,2009,2016,Baixada,INCORPORACAO,1
AC,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,32
AC,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,30
AC,2009,2018,Baixada,REGISTRO CANCELADO,2
AC,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,31
AC,2009,2019,Baixada,INCORPORACAO,1
AC,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,13
AL,2009,Não se aplica,Ativa,NÃO INFORMADO,1356
AL,2009,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
AL,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1723
AL,2009,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
AL,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,11
AL,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,32
AL,2009,Não se aplica,Suspensa,BAIXA DEFERIDA PELA RFB,1
AL,2009,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
AL,2009,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,1
AL,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,22
AL,2009,2009,Baixada,INCORPORACAO,3
AL,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),7
AL,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,104
AL,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),9
AL,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,87
AL,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,1
AL,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),5
AL,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,60
AL,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),11
AL,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,37
AL,2009,2013,Baixada,INCORPORACAO,5
AL,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),14
AL,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,43
AL,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),8
AL,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,89
AL,2009,2015,Baixada,INCORPORACAO,1
AL,2009,2015,Baixada,INEXISTENTE DE FATO,2
AL,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,179
AL,2009,2016,Baixada,BAIXA DE PRODUTOR RURAL,1
AL,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,158
AL,2009,2017,Baixada,INCORPORACAO,1
AL,2009,2017,Baixada,BAIXA DE PRODUTOR RURAL,1
AL,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,170
AL,2009,2018,Baixada,INCORPORACAO,1
AL,2009,2018,Baixada,ENCERRAMENTO DA FALENCIA,1
AL,2009,2018,Baixada,INEXISTENTE DE FATO,1
AL,2009,2018,Baixada,REGISTRO CANCELADO,18
AL,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,158
AL,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,51
AM,2009,Não se aplica,Ativa,NÃO INFORMADO,1896
AM,2009,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,2
AM,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2735
AM,2009,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,11
AM,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
AM,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,17
AM,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,8
AM,2009,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,9
AM,2009,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
AM,2009,Não se aplica,NULA,ANULACAO POR VICIOS,1
AM,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,10
AM,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),7
AM,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,55
AM,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),13
AM,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,59
AM,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),7
AM,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,45
AM,2009,2012,Baixada,INCORPORACAO,1
AM,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),22
AM,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,19
AM,2009,2013,Baixada,INCORPORACAO,2
AM,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),17
AM,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,29
AM,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),20
AM,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,69
AM,2009,2015,Baixada,INCORPORACAO,1
AM,2009,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AM,2009,2015,Baixada,OMISSAO CONTUMAZ,2
AM,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,97
AM,2009,2016,Baixada,INEXISTENTE DE FATO,2
AM,2009,2016,Baixada,INAPTIDAO,1
AM,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,98
AM,2009,2017,Baixada,INCORPORACAO,1
AM,2009,2017,Baixada,ENCERRAMENTO DA FALENCIA,2
AM,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,93
AM,2009,2018,Baixada,REGISTRO CANCELADO,3
AM,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,123
AM,2009,2019,Baixada,INCORPORACAO,1
AM,2009,2019,Baixada,ENCERRAMENTO DA FALENCIA,1
AM,2009,2019,Baixada,INEXISTENTE DE FATO,2
AM,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,81
AM,2009,2020,Baixada,INCORPORACAO,1
AM,2009,2020,Baixada,ENCERRAMENTO DA FALENCIA,2
AM,2009,2020,Baixada,INEXISTENTE DE FATO,2
AP,2009,Não se aplica,Ativa,NÃO INFORMADO,403
AP,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,924
AP,2009,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
AP,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,6
AP,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,3
AP,2009,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,1
AP,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
AP,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AP,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,13
AP,2009,2010,Baixada,INCORPORACAO,1
AP,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AP,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,10
AP,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),4
AP,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
AP,2009,2012,Baixada,INEXISTENTE DE FATO,1
AP,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),7
AP,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
AP,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),8
AP,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
AP,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),9
AP,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,17
AP,2009,2015,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
AP,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,30
AP,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,34
AP,2009,2017,Baixada,ENCERRAMENTO DA FALENCIA,1
AP,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,52
AP,2009,2018,Baixada,REGISTRO CANCELADO,4
AP,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,44
AP,2009,2019,Baixada,ENCERRAMENTO DA FALENCIA,1
AP,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,14
BA,2009,Não se aplica,Ativa,NÃO INFORMADO,8178
BA,2009,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
BA,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,8219
BA,2009,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,17
BA,2009,Não se aplica,Suspensa,INEXISTENTE DE FATO,2
BA,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,4
BA,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,55
BA,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,175
BA,2009,Não se aplica,Suspensa,BAIXA DEFERIDA PELA RFB,1
BA,2009,Não se aplica,Suspensa,BAIXA INDEFERIDA PELA RFB E AGUARDANDO ANALISE DO CONVENENTE,1
BA,2009,Não se aplica,Suspensa,BAIXA INDEFERIDA PELA RFB E DEFERIDA PELO CONVENENTE,1
BA,2009,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,5
BA,2009,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,6
BA,2009,Não se aplica,NULA,ANULACAO POR VICIOS,17
BA,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,134
BA,2009,2009,Baixada,INEXISTENTE DE FATO,1
BA,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),132
BA,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,543
BA,2009,2010,Baixada,INCORPORACAO,6
BA,2009,2010,Baixada,INEXISTENTE DE FATO,1
BA,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),197
BA,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,585
BA,2009,2011,Baixada,INCORPORACAO,7
BA,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),112
BA,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,429
BA,2009,2012,Baixada,INCORPORACAO,1
BA,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),113
BA,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,382
BA,2009,2013,Baixada,INCORPORACAO,7
BA,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),108
BA,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,421
BA,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),106
BA,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,725
BA,2009,2015,Baixada,INCORPORACAO,1
BA,2009,2015,Baixada,ENCERRAMENTO DA FALENCIA,2
BA,2009,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
BA,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1072
BA,2009,2016,Baixada,INCORPORACAO,3
BA,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1078
BA,2009,2017,Baixada,INCORPORACAO,1
BA,2009,2017,Baixada,ENCERRAMENTO DA FALENCIA,3
BA,2009,2017,Baixada,INEXISTENTE DE FATO,2
BA,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1170
BA,2009,2018,Baixada,INCORPORACAO,6
BA,2009,2018,Baixada,ENCERRAMENTO DA FALENCIA,3
BA,2009,2018,Baixada,INEXISTENTE DE FATO,3
BA,2009,2018,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
BA,2009,2018,Baixada,REGISTRO CANCELADO,79
BA,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1274
BA,2009,2019,Baixada,INCORPORACAO,1
BA,2009,2019,Baixada,ENCERRAMENTO DA FALENCIA,3
BA,2009,2019,Baixada,INEXISTENTE DE FATO,1
BA,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,526
BA,2009,2020,Baixada,INCORPORACAO,1
CE,2009,Não se aplica,Ativa,NÃO INFORMADO,5541
CE,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4922
CE,2009,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,4
CE,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
CE,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,4
CE,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,135
CE,2009,Não se aplica,NULA,ANULACAO POR VICIOS,1
CE,2009,Não se aplica,NULA,ANULACAO POR NAO CONFIRMADO ATO DE REGISTRO DO MEI NA JUNTA COMERCIAL,632
CE,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,108
CE,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,2
CE,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),136
CE,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,419
CE,2009,2010,Baixada,INCORPORACAO,1
CE,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),147
CE,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,360
CE,2009,2011,Baixada,INCORPORACAO,1
CE,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),55
CE,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,270
CE,2009,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),152
CE,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,268
CE,2009,2013,Baixada,INCORPORACAO,3
CE,2009,2013,Baixada,INEXISTENTE DE FATO,2
CE,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),103
CE,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,301
CE,2009,2014,Baixada,INCORPORACAO,2
CE,2009,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),79
CE,2009,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,479
CE,2009,2015,Baixada,INCORPORACAO,2
CE,2009,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
CE,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,558
CE,2009,2016,Baixada,ENCERRAMENTO DA FALENCIA,2
CE,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,613
CE,2009,2017,Baixada,INCORPORACAO,3
CE,2009,2017,Baixada,INEXISTENTE DE FATO,1
