UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
MG,2011,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
MG,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MG,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2011,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2011,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MG,2011,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2012,Não se aplica,Ativa,NÃO INFORMADO,45535
MG,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
MG,2012,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
MG,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,23
MG,2012,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
MG,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
MG,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2012,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
MG,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8
MG,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
MG,2012,2018,Baixada,REGISTRO CANCELADO,1
MG,2013,Não se aplica,Ativa,NÃO INFORMADO,58780
MG,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MG,2013,Não se aplica,Suspensa,INEXISTENTE DE FATO,1
MG,2013,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,2
MG,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
MG,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MG,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
MG,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
MG,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MG,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
MG,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2014,Não se aplica,Ativa,NÃO INFORMADO,70112
MG,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
MG,2014,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MG,2014,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,3
MG,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
MG,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
MG,2014,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
MG,2014,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2015,Não se aplica,Ativa,NÃO INFORMADO,101992
MG,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
MG,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,5
MG,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MG,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
MG,2015,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2016,Não se aplica,Ativa,NÃO INFORMADO,113674
MG,2016,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8
MG,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
MG,2016,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
MG,2017,Não se aplica,Ativa,NÃO INFORMADO,136824
MG,2017,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
MG,2017,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
MG,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
MG,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2017,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MG,2018,Não se aplica,Ativa,NÃO INFORMADO,177503
MG,2018,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MG,2018,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
MG,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,11
MG,2018,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2019,Não se aplica,Ativa,NÃO INFORMADO,235030
MG,2019,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MG,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
MG,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
MG,2020,Não se aplica,Ativa,NÃO INFORMADO,161184
MS,2005,Não se aplica,Ativa,NÃO INFORMADO,70
MS,2006,Não se aplica,Ativa,NÃO INFORMADO,65
MS,2006,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
MS,2007,Não se aplica,Ativa,NÃO INFORMADO,85
MS,2008,Não se aplica,Ativa,NÃO INFORMADO,113
MS,2008,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
MS,2008,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2009,Não se aplica,Ativa,NÃO INFORMADO,136
MS,2010,Não se aplica,Ativa,NÃO INFORMADO,6019
MS,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MS,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,5
MS,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,27
MS,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
MS,2010,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2011,Não se aplica,Ativa,NÃO INFORMADO,5390
MS,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
MS,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,21
MS,2011,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2012,Não se aplica,Ativa,NÃO INFORMADO,6365
MS,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
MS,2012,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2012,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2013,Não se aplica,Ativa,NÃO INFORMADO,6885
MS,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MS,2013,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MS,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2013,2016,Baixada,EXTINCAO-UNIFICACAO DA FILIAL,1
MS,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2014,Não se aplica,Ativa,NÃO INFORMADO,8186
MS,2014,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MS,2015,Não se aplica,Ativa,NÃO INFORMADO,12516
MS,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MS,2016,Não se aplica,Ativa,NÃO INFORMADO,14252
MS,2017,Não se aplica,Ativa,NÃO INFORMADO,17094
MS,2017,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MS,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MS,2018,Não se aplica,Ativa,NÃO INFORMADO,21575
MS,2018,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
MS,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2019,Não se aplica,Ativa,NÃO INFORMADO,28728
MS,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MS,2020,Não se aplica,Ativa,NÃO INFORMADO,19945
MT,2005,Não se aplica,Ativa,NÃO INFORMADO,32
MT,2006,Não se aplica,Ativa,NÃO INFORMADO,39
MT,2007,Não se aplica,Ativa,NÃO INFORMADO,39
MT,2008,Não se aplica,Ativa,NÃO INFORMADO,43
MT,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
MT,2008,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
MT,2009,Não se aplica,Ativa,NÃO INFORMADO,74
MT,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MT,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2010,Não se aplica,Ativa,NÃO INFORMADO,5704
MT,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
MT,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
MT,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
MT,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,47
MT,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,3
MT,2010,2018,Baixada,REGISTRO CANCELADO,2
MT,2011,Não se aplica,Ativa,NÃO INFORMADO,6882
MT,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MT,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
MT,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,20
MT,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2012,Não se aplica,Ativa,NÃO INFORMADO,7118
MT,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
MT,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,5
MT,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2013,Não se aplica,Ativa,NÃO INFORMADO,9007
MT,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2014,Não se aplica,Ativa,NÃO INFORMADO,10143
MT,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2015,Não se aplica,Ativa,NÃO INFORMADO,15078
MT,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MT,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
MT,2016,Não se aplica,Ativa,NÃO INFORMADO,16412
MT,2016,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2017,Não se aplica,Ativa,NÃO INFORMADO,22577
MT,2018,Não se aplica,Ativa,NÃO INFORMADO,25798
MT,2018,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
MT,2018,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
MT,2019,Não se aplica,Ativa,NÃO INFORMADO,35154
MT,2019,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
MT,2020,Não se aplica,Ativa,NÃO INFORMADO,26915
PA,2005,Não se aplica,Ativa,NÃO INFORMADO,27
PA,2005,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PA,2006,Não se aplica,Ativa,NÃO INFORMADO,13
PA,2006,2007,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2007,Não se aplica,Ativa,NÃO INFORMADO,28
PA,2007,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
PA,2008,Não se aplica,Ativa,NÃO INFORMADO,46
PA,2009,Não se aplica,Ativa,NÃO INFORMADO,38
PA,2010,Não se aplica,Ativa,NÃO INFORMADO,7488
PA,2010,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,24
PA,2010,Não se aplica,Suspensa,INEXISTENTE DE FATO,4
PA,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PA,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,28
PA,2010,Não se aplica,Suspensa,BAIXA DEFERIDA PELA RFB,1
PA,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,2
PA,2011,Não se aplica,Ativa,NÃO INFORMADO,7826
PA,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PA,2011,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,18
PA,2011,Não se aplica,Suspensa,INEXISTENTE DE FATO,4
PA,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PA,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,25
PA,2012,Não se aplica,Ativa,NÃO INFORMADO,9898
PA,2012,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,8
PA,2012,Não se aplica,Suspensa,INEXISTENTE DE FATO,1
PA,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,6
PA,2013,Não se aplica,Ativa,NÃO INFORMADO,10928
PA,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,10
PA,2013,Não se aplica,Suspensa,INEXISTENTE DE FATO,2
PA,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2014,Não se aplica,Ativa,NÃO INFORMADO,12748
PA,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2015,Não se aplica,Ativa,NÃO INFORMADO,21253
PA,2015,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PA,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PA,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2015,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2016,Não se aplica,Ativa,NÃO INFORMADO,22354
PA,2017,Não se aplica,Ativa,NÃO INFORMADO,25868
PA,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PA,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2018,Não se aplica,Ativa,NÃO INFORMADO,28909
PA,2018,Não se aplica,Suspensa,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
PA,2018,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PA,2019,Não se aplica,Ativa,NÃO INFORMADO,41920
PA,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
PA,2020,Não se aplica,Ativa,NÃO INFORMADO,33117
PB,2005,Não se aplica,Ativa,NÃO INFORMADO,151
PB,2006,Não se aplica,Ativa,NÃO INFORMADO,197
PB,2006,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2007,Não se aplica,Ativa,NÃO INFORMADO,320
PB,2007,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2007,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2008,Não se aplica,Ativa,NÃO INFORMADO,337
PB,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PB,2008,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2009,Não se aplica,Ativa,NÃO INFORMADO,325
PB,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PB,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2010,Não se aplica,Ativa,NÃO INFORMADO,3994
PB,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PB,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,12
PB,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,2
PB,2010,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PB,2010,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2010,2018,Baixada,REGISTRO CANCELADO,2
PB,2010,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2011,Não se aplica,Ativa,NÃO INFORMADO,4623
PB,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,4
PB,2011,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2011,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2012,Não se aplica,Ativa,NÃO INFORMADO,5379
PB,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2012,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2012,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2013,Não se aplica,Ativa,NÃO INFORMADO,6940
PB,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PB,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PB,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2014,Não se aplica,Ativa,NÃO INFORMADO,8517
PB,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2015,Não se aplica,Ativa,NÃO INFORMADO,13093
PB,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PB,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PB,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2016,Não se aplica,Ativa,NÃO INFORMADO,13583
PB,2016,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
PB,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2016,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2017,Não se aplica,Ativa,NÃO INFORMADO,17156
PB,2017,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PB,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PB,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2018,Não se aplica,Ativa,NÃO INFORMADO,20600
PB,2018,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PB,2019,Não se aplica,Ativa,NÃO INFORMADO,27257
PB,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PB,2020,Não se aplica,Ativa,NÃO INFORMADO,18017
PB,2020,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PE,2005,Não se aplica,Ativa,NÃO INFORMADO,118
PE,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PE,2005,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2006,Não se aplica,Ativa,NÃO INFORMADO,96
PE,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PE,2007,Não se aplica,Ativa,NÃO INFORMADO,276
PE,2007,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2007,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2007,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2007,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2008,Não se aplica,Ativa,NÃO INFORMADO,197
PE,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PE,2008,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PE,2008,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PE,2008,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PE,2008,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2008,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2009,Não se aplica,Ativa,NÃO INFORMADO,246
PE,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2010,Não se aplica,Ativa,NÃO INFORMADO,10687
PE,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PE,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,3
PE,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PE,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,55
PE,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,5
PE,2010,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2010,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2011,Não se aplica,Ativa,NÃO INFORMADO,11592
PE,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PE,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
PE,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PE,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,35
PE,2011,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PE,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2012,Não se aplica,Ativa,NÃO INFORMADO,13404
PE,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,10
PE,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2012,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2013,Não se aplica,Ativa,NÃO INFORMADO,16575
PE,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
